Gyro 0 Variance,Gyro 1 Variance,Gyro 2 Variance,Orientation 0 Variance,Orientation 1 Variance,Orientation 2 Variance,Orientation 3 Variance,Sensor 0 Variance,Sensor 1 Variance,Sensor 2 Variance,Sensor 3 Variance,Sensor 4 Variance,Sensor 5 Variance,Sensor 6 Variance,Sensor 7 Variance,Gyro 0 Mean,Gyro 1 Mean,Gyro 2 Mean,Orientation 0 Mean,Orientation 1 Mean,Orientation 2 Mean,Orientation 3 Mean,Sensor 0 Mean,Sensor 1 Mean,Sensor 2 Mean,Sensor 3 Mean,Sensor 4 Mean,Sensor 5 Mean,Sensor 6 Mean,Sensor 7 Mean,zcr 0,zcr 1,zcr 2,zcr 3,zcr 4,zcr 5,zcr 6,zcr 7,sch 0,sch 1,sch 2,sch 3,sch 4,sch 5,sch 6,sch 7,Label
1567.0564873936205,1204.4117605009833,1359.060182814068,5205.709815117047,3659.5741852170618,9346.42400598542,2549.854204853276,568.9762581498377,692.7882362783548,1300.9930509585413,929.3631554702617,2023.402478220746,936.3891442430556,1430.1681255358387,1015.1472315932203,-27.629539297177192,-70.50759134615383,-55.98144654583662,-90.67462800112982,84.80924991152948,-38.45282521008401,87.83299403768184,4.4122065727699535,0.3984313725490211,-5.145074380165277,10.738986899563313,0.3147607843137266,-7.313083333333331,4.866105263157887,5.131661016949168,7.3770491803278695,5.780487804878049,5.546511627906977,3.117647058823529,4.55,3.582089552238806,3.736842105263158,4.684210526315789,-0.20560747663551399,3.430555555555556,3.117647058823529,-1.6126760563380282,2.6149425287356323,2.2479338842975207,-2.1203703703703702,-2.198019801980198,1
1522.7403290490274,1330.843390126505,1140.4385604242834,5340.391292096966,3480.047008151615,4144.66970903636,3029.659545460953,359.09410538937334,616.1982184326644,1304.5519527839447,1016.7941429237759,1877.7424103391377,831.2622096309165,1201.1453488175932,829.5134406212994,-23.04321365739232,-68.02649947312962,-53.92317845743138,-89.60962494494845,88.2652672595207,18.615722164770773,87.43588082901556,-0.10359215686274326,1.1693960784313744,1.037913725490198,2.995168000000002,3.0783585657370502,6.206798353909452,0.01394509803921764,0.5876862745098058,8.512195121951219,6.0144927536231885,4.5700934579439245,5.9753086419753085,5.297872340425532,4.412698412698413,3.8873239436619715,4.883720930232559,-1.9066666666666667,3.6666666666666665,-0.040816326530612235,3.3561643835616435,3.171974522292994,-1.9017857142857144,-1.7401574803149606,-3.4936708860759493,1
1382.3341364970565,988.5521723118223,1323.44965549234,4477.933658688655,3200.9950351169896,4719.644438754517,3480.7644640653425,764.2282446597119,984.0166014956708,1453.1406477183255,1583.570281278647,1669.4682995084354,784.970367896409,1520.7671793423453,989.5819390936276,-19.93725421959283,-78.08326015473888,-33.58395817078457,68.1904895912475,-100.16138235535496,31.879272365805182,-84.03659127305444,29.748676328502413,-0.7251450980392139,6.551520661157032,-0.04581960784313583,3.089835294117649,0.6833098039215705,-0.4462431372549002,3.3193413654618507,6.2682926829268295,6.731343283582089,5.6477272727272725,4.0,5.010204081632653,6.956521739130435,5.297619047619048,4.380952380952381,3.2839506172839505,-0.3583333333333333,3.151898734177215,-1.2928571428571431,2.7977528089887644,-0.11627906976744184,2.966666666666667,-1.8416666666666663,1
1341.7825040758812,1064.6577449465376,1539.0060894728274,5220.916151778558,3629.9516802492335,4858.607401490909,3097.991295548491,394.01285113396597,700.6454875358678,1318.1675758817373,755.7866020973679,1478.38261203225,860.8363209355182,1354.9700861253978,763.1902226956403,-27.11888525458518,-62.42223325062036,-59.98502899462026,-78.94371828204704,83.09579469466706,28.642763956596983,79.23068984700978,19.398929292929303,-19.68730909090909,8.134958904109602,12.224703862660947,-1.1974285714285695,2.25465531914894,0.8128000000000017,0.4741333333333351,13.516129032258064,7.430769230769231,4.265486725663717,3.986666666666667,4.079545454545454,4.23943661971831,3.611940298507463,4.7868852459016376,7.779661016949151,-0.11504424778761065,2.4482758620689653,-1.4485294117647058,2.3161290322580643,2.4516129032258065,-2.134453781512605,-1.8378378378378384,1
1632.621733511879,1193.7999799794686,1517.925317120078,5429.1814150008,4771.444560380374,2832.6120310285633,1841.501852527029,540.1358699583568,893.2666240000003,953.9420630413533,948.7190024602228,1524.81588963427,639.7007944880278,1008.39361863431,590.8668110793301,-13.242000415713987,-49.50933787362845,-41.222661430441505,89.7990298350298,-80.6750218248751,-33.8700367203924,-51.018007174887934,1.1050805687203729,-0.624,-0.7111999999999985,-0.4900705882352927,0.6726482213438695,0.8227607843137272,0.7590117647058843,-7.9680340425531915,4.441860465116279,3.1354838709677417,4.742857142857143,6.253164556962025,5.279569892473118,5.023809523809524,7.0588235294117645,4.72093023255814,5.727272727272728,-0.047058823529411764,2.5751295336787563,-0.006896551724137931,-0.017543859649122806,-3.575,-1.430232558139535,6.72972972972973,1
1679.8077176452866,1247.815770661857,1387.4190923555966,5327.2329450535335,3071.232495315109,5026.3941671506345,5592.111401616279,523.7680885860118,559.0529390163169,591.2549890486818,732.1897613247827,1298.0896254176705,661.8592867139716,943.9427218007801,550.3550213747943,-21.340265681417424,-81.66508291032146,-70.28831493506493,-78.27763096397268,74.30516865417377,-82.76391607753705,81.50711512782937,4.0146396761133385,0.5996392156862765,-2.4570199203187304,0.2948392156862763,0.2729254901960803,0.6554196078431389,-4.194097560975618,0.7849098039215703,12.297297297297295,8.754716981132075,10.543478260869565,4.069767441860465,6.3066666666666675,4.0,4.295454545454546,4.317073170731708,7.092307692307693,5.043010752688172,5.705882352941178,-4.2368421052631575,3.6666666666666665,-3.9873417721518982,-1.240506329113924,2.583333333333333,1
1618.982469510033,1414.6648591628675,1341.5618792621026,5563.347375633978,4258.75324368466,2964.235009128239,2198.620489366344,620.2995992003803,967.4367485074356,928.721076413318,752.7503415797563,1832.7024808589927,1146.5151749255224,1012.9544359937868,799.5095536683936,-20.030080808080807,-45.94278948309783,-57.79105215759849,-86.16187029809849,81.65558603863099,56.45612529199405,-45.5382872062663,5.108793522267199,-0.237066666666665,0.04183529411764887,15.000419213973787,1.123576470588237,3.1603893805309733,-0.06175686274509644,-1.2860759493670921,7.808510638297872,6.036585365853658,5.344444444444443,4.6730769230769225,5.094736842105263,3.707692307692308,4.611111111111111,4.509433962264152,0.0,3.3673469387755097,3.037037037037037,2.53125,-0.07228915662650602,-2.3394495412844045,-2.46,-2.5729166666666665,1
1473.3797898239773,1171.039102335376,1199.7966020038805,4914.823489554724,3634.0954956126343,6739.874704409238,2286.31823463754,601.1612251472441,643.6451959999997,938.775207137634,930.1093912812613,1279.433167834156,838.272261763691,939.6659903421761,654.7262231316571,-14.046681516587672,-57.991780708986,-59.37856662223069,-91.6885019548012,88.67621985137224,-17.465495562821086,77.38262400000009,3.099055276381913,0.7979999999999999,4.644258620689649,0.13546666666666854,1.0777568627450995,0.7211607843137272,-0.448235294117645,-0.04781176470588065,4.769230769230768,5.704225352112676,4.731182795698925,7.067796610169491,5.02020202020202,3.7868852459016393,4.105263157894736,4.367346938775509,-2.0869565217391304,3.1739130434782608,2.674698795180724,-0.7843137254901961,0.0,-2.462264150943396,-2.519607843137255,2.694117647058824,1
1736.0512770418654,1225.975118205333,1567.4926889789124,5496.6084702719645,3793.281737533864,2704.2489212271507,3977.872360815989,328.99567248992,730.6162461891107,1419.3726883051245,922.0715831161236,1841.070076820224,626.8857364585552,1181.3258748700346,717.4665963035469,-20.627856054717856,-59.75639469128679,-54.38750580919654,-80.04478576563625,77.89843714325491,32.25167926267279,-43.923623389494466,4.739268292682921,9.923075630252098,15.415576036866364,-6.004016460905367,-1.3065759999999962,-3.8357085020242976,0.005976470588236907,18.471063063063074,6.696969696969697,6.857142857142858,4.905263157894737,4.940476190476192,4.739583333333333,4.380952380952381,3.51948051948052,4.095238095238095,-2.4603174603174605,-0.1891891891891892,2.7836257309941517,-0.5328947368421053,-0.2333333333333333,4.269565217391304,1.9855072463768115,-1.9369369369369367,1
1321.784024503584,1209.2460405558736,1278.560246083745,4686.487024388851,3517.801368617637,8242.231440462607,3136.092975911839,452.2411645072693,862.8059696125316,1184.7831039999999,1048.1544833752646,1744.4969676472738,835.6115680208333,1230.725912493718,777.6113073209381,-8.80380991926182,-47.7033225626741,-47.798617789493036,-91.66966268210683,89.98341487828924,-38.91558773345633,97.99715081450334,3.593020242914971,13.242324324324336,-1.3359999999999999,-6.797213675213688,0.2848784313725507,-7.56708333333333,-0.5139764705882337,-1.3407215686274492,7.1395348837209305,5.765432098765433,2.747191011235955,5.435483870967742,5.1011235955056184,3.707692307692308,4.131147540983608,4.584905660377358,-2.36,-0.11724137931034485,1.6543624161073829,-1.162162162162162,-0.2484076433121019,-2.2363636363636363,-2.168141592920354,-2.769230769230769,1
1703.8059858386912,2365.391703403551,1954.3740517819565,9975.059552925717,8137.142105645127,7442.704653318123,3539.655610096162,521.7904343291725,890.1810897336496,1720.5601574887194,1054.6179475190693,1739.9601529186625,938.6624591961693,1494.7927728323568,1030.3463153125783,2.7143770729351147,-30.46270109058534,-40.19653677955346,-46.00493271112453,31.09873786262957,36.61254540967426,2.7497099139304435,0.995920948616598,-2.456353413654613,0.3824941176470608,-5.538439024390253,-0.599639215686273,17.498540540540546,-0.990101960784312,4.87556097560975,7.962264150943396,7.114285714285713,4.45045045045045,6.025,4.446428571428571,6.887323943661972,6.840579710144928,7.555555555555554,0.0,4.081967213114754,0.0,0.0,2.607329842931937,-0.031746031746031744,4.104347826086957,-0.16814159292035402,1
1607.6896844255716,1612.0536243728272,1646.4453800712176,5706.357129379231,3696.5830207981267,6412.543601260032,4683.563369170911,662.4899948427816,1059.3512882674518,1273.4169590520296,773.8785447045047,1346.6704307456766,712.4386083577701,1072.3744290212069,826.5895049057698,-10.424727069767439,-66.38335601971367,-48.34983440899871,81.29646862461881,-100.20306914521272,60.20881498420996,-92.09292901151888,-0.9454444444444428,-11.242728813559328,4.248354838709674,-2.6583293172690707,2.0882213438735158,0.3127686274509822,-1.0797490196078414,-2.1186825396825384,7.107142857142858,5.020833333333333,4.6761904761904765,4.097560975609756,4.815533980582523,7.781818181818182,5.5057471264367805,6.560975609756098,4.174757281553398,2.8,2.6684782608695654,-3.5479452054794516,-0.00546448087431694,-0.6907216494845361,3.1210191082802545,-0.8607594936708861,1
1612.856686485112,1342.6692545303815,1524.4926549066327,4847.766444420441,5367.155673549706,3392.0333313510246,5145.770990123703,529.4186045905612,764.1036538863693,1273.7048734883838,1304.58545534,1817.6708610605765,789.4321267793002,1357.993334162307,1088.5396452923646,-15.084540449121487,-52.116451853694926,-59.02835566011626,-90.84594876642404,57.99202163105104,94.53540930278685,-74.70633545488583,-11.625035714285724,1.2196031746031708,2.584704000000002,-4.682066666666668,1.3088470588235317,0.6912784313725506,0.7311215686274527,0.04781176470588417,6.872340425531916,4.6699029126213585,5.2,4.1692307692307695,5.246913580246914,4.666666666666667,4.884057971014493,3.3389830508474576,3.8988764044943816,-0.0335195530726257,2.823863636363636,2.394957983193277,-0.4635761589403973,2.6923076923076925,2.6746031746031744,-2.102803738317757,1
1581.3770279683429,1469.4137660216882,1527.7563446209879,5120.4482955625535,3780.095968693678,6309.362477471873,2759.510574091684,456.4397085463916,720.6701940467121,1111.939655858176,1068.2285162526016,1672.0240399538638,967.2620281398813,1114.2510348785238,750.7816670080646,-16.195248340196656,-70.60109817464233,-57.00158216468897,-84.06896126960136,84.85939355295784,-40.80080740573492,63.939254642475994,-4.9524502164502096,-0.1987826086956481,2.0807680000000017,0.4813709677419421,2.7392156862745116,6.954561983471082,0.007968627450982183,3.672758064516127,5.486486486486489,6.573333333333332,5.53932584269663,4.288135593220339,4.7128712871287135,7.238095238095237,4.0307692307692315,4.563636363636364,5.971428571428572,-0.0291970802919708,-0.023952095808383242,-2.2407407407407405,2.683333333333333,-0.3482142857142857,-2.099099099099099,-2.6043956043956045,1
1447.5025771909686,967.0483993493872,1134.1391843783495,5564.668611105861,4053.867449412166,2713.574191674363,3628.815831727588,363.48853268916986,646.7620940815198,953.6841181020224,942.9255170356143,1431.0273908199,889.2029055552271,962.3254620823376,643.2778532266666,-38.582720151371795,-51.664957683741655,-64.92647474933875,-81.9145652173913,81.93564094311901,64.36613109529374,-61.16022248803827,9.602491525423746,-0.8674150197628494,0.07570196078431547,-14.327808695652173,0.6335058823529429,5.515131147540973,0.01593725490196243,0.3844862745098059,5.487179487179486,10.382978723404257,5.271739130434782,9.264150943396226,4.94,6.333333333333332,4.4827586206896575,4.377777777777778,-3.8243243243243237,-0.035294117647058816,-0.07100591715976333,-0.05,-0.016853932584269662,-1.6382978723404256,-2.29126213592233,-3.4512195121951224,1
1347.3534235051798,1267.8369602513258,1317.701214796802,4902.655568345959,6174.5765355275025,3594.821251048283,5162.620758115694,543.876369636644,713.3944274082892,1245.6920026291227,1024.5952524828158,1934.1730154750326,943.6788309727028,927.7546212763707,811.2323113085823,-17.178156521739133,-71.71458487277799,-52.37848106876809,-89.75821532205894,55.82415000000002,98.75750174880764,-83.03444611528822,-9.968895238095246,-0.3924549019607827,-4.55960975609757,-1.9730719999999957,3.0240941176470604,0.8964705882352959,-0.06175686274509614,-5.3627130434782515,8.081632653061224,4.872549019607843,6.328947368421053,3.194029850746269,5.726190476190476,6.913043478260869,6.732394366197183,5.465116279069767,5.441860465116278,2.74585635359116,-0.1111111111111111,2.161290322580645,3.185430463576159,-0.14166666666666666,-0.13385826771653545,3.1547619047619047,1
1332.2679248917902,1314.4918761901704,1288.916545429378,5239.154341631507,3562.0314587527973,3120.487538936691,1392.5142529898749,377.046442168286,835.6842154980693,981.5905220874432,1084.9909423734784,2017.6531932948867,1018.3336783300942,1258.0377473417302,858.6433897254964,-22.7565444960462,-57.85909373157792,-56.57244669923589,-90.99500027137043,89.59412835472583,50.556373861137295,27.97328179824557,5.185317073170724,-15.228810572687221,0.7988549019607867,1.4316363636363605,2.8388235294117665,-3.1553821138211475,0.7092078431372563,2.618932270916333,6.027027027027027,6.1014492753623175,5.325842696629214,3.565217391304348,4.838383838383838,3.4428571428571435,6.316666666666666,5.441860465116278,-3.779411764705882,3.567796610169492,-0.1125,-2.109243697478992,-0.10909090909090907,-2.092436974789916,3.542056074766355,-3.070588235294118,1
1655.494716562854,1456.741624713331,1373.021267772328,4353.730530233843,5435.661295783409,3377.094478617054,5299.182560607836,421.16603272918815,665.0967657052547,811.645135823689,688.674678341059,1300.4176782084428,767.3914266968553,996.0150277226297,723.6204084280673,-23.5914593949723,-62.90945956805624,-65.35971822845168,-73.08611287871109,75.01093870801033,98.92848311969664,-77.7399284184766,4.344629032258061,-3.0746290322580694,7.811497382198953,-2.7480963855421634,1.7092705882352963,6.564442622950812,0.33468235294117826,-1.0260793650793631,6.033333333333332,7.2835820895522385,7.303030303030303,4.1395348837209305,5.7558139534883725,7.9,3.53125,4.536585365853658,4.105263157894736,3.873015873015873,3.9186991869918697,2.311688311688312,3.132911392405063,4.647058823529412,1.915254237288136,2.5479452054794516,1
1412.6831294311648,1124.9332176686046,1761.2935525575504,5131.64805092364,4568.819842612433,2691.1582518042683,2743.4725785725154,601.5797273763495,838.6373613050981,1134.360912978977,886.5587211752371,1366.207885331242,853.424716,996.1665930097673,859.7009826256592,-20.5230988119798,-75.1237358676061,-46.07210020876827,-88.84053966335777,78.05970931695406,53.68832524271845,-75.37704714989437,14.510036036036052,0.4840941176470608,-2.200612765957441,-9.516389830508476,1.4084549019607862,-0.222,-6.776132231404957,-16.926560000000002,6.60377358490566,6.955223880597013,5.180851063829787,3.693548387096774,5.873239436619718,2.5365853658536586,3.1818181818181817,4.280701754385965,4.510204081632653,3.7680000000000002,2.9695121951219514,2.190909090909091,-0.36641221374045796,1.5522388059701493,1.8229166666666667,2.5416666666666665,1
1450.928806682324,1663.9142110709406,1466.0093068622186,7384.013875951562,5650.744090426223,5217.2301947119395,3866.9629373641137,613.9771761636225,448.7143791924298,1386.227499539456,1393.2867000000788,1260.7316140379241,1788.3701256747406,1328.7903118674972,2263.3625692958717,-11.056034817996832,30.810480662983426,-57.46483218609067,40.64896710350353,-61.70454922332569,42.834286568651926,-41.06039822222218,-7.806422018348631,-8.529277310924368,2.913888000000002,5.1183822222222135,-0.7291294117647039,-0.1494117647058809,0.2749176470588252,-2.1774274509803906,5.926829268292682,6.081081081081082,4.6730769230769225,4.5607476635514015,4.075630252100839,6.025316455696203,5.426966292134831,5.0989010989010985,-2.730769230769231,3.8656716417910446,-0.005434782608695652,2.3804878048780487,-0.01809954751131222,-0.02158273381294964,-0.006172839506172839,2.927710843373493,1
1306.7006994147428,1520.3470817333546,1432.2029861470028,5334.512158829861,4782.238142872318,3320.345670893923,3655.9953177064253,875.8152697092853,945.9469722640956,1697.5245492831373,1051.12112356,944.3870666462004,1545.2173830742022,1046.3521323414686,1898.172573529812,4.012456984913047,20.32245594732016,-39.71417013555343,55.93423093681922,-73.68417732681041,54.08224934839266,-23.16514642924795,3.987935828877002,21.483483870967746,-1.6953254901960766,-8.542866666666665,-12.892156521739128,-0.6374901960784294,-1.2112313725490176,-1.0379137254901951,8.465116279069766,8.145454545454545,3.848,5.815384615384616,6.584615384615384,6.337662337662338,6.4520547945205475,5.090909090909091,5.337662337662338,-0.1134020618556701,2.2064220183486243,3.654135338345865,0.0,-0.0425531914893617,-0.09230769230769233,-2.1,1
1370.456988986241,1520.1022403062145,1176.8524282936512,3638.8784701254854,4684.677612392964,4110.7710761995895,3503.1993086925545,590.9048686536263,346.99412784304405,1210.664464,995.8799574468084,923.9027860390432,1263.5468114931796,1078.3399201845443,1979.1981846920417,-19.66366845180136,25.822479966680536,-49.34308161911081,27.42845315315319,-70.42579749344212,44.54222933111758,-16.24652008113592,0.19423529411764706,-14.8283448275862,-0.244,13.510638297872331,4.399238866396752,-0.1952313725490181,-0.14941176470588075,-1.5239999999999987,2.452830188679245,12.6,4.714285714285714,5.225806451612904,5.881355932203388,5.783783783783784,4.081967213114754,4.9275362318840585,-2.966666666666667,7.617021276595745,2.5538461538461537,-0.05113636363636364,-0.8137254901960784,3.6818181818181817,-2.1388888888888893,3.325,1
1797.9807235464898,1683.0665436430152,1606.0255773440842,4993.464590867136,4950.3157031612545,3682.2168950104938,4270.865758858861,596.9099778621842,3165.4269977538484,1289.1090359999996,1003.3457672314047,1202.5256310590696,1509.1292013533255,1381.7590183639415,1842.708228356232,4.283731625673101,37.52721520539546,-47.373153823266875,25.70235696579073,-64.68060629830433,53.74536483849986,-38.97013648848512,13.61703896103897,-5.125819607843137,-1.842,-6.6386363636363575,0.031874509803923416,0.5478431372549039,-12.100820512820524,-0.2350745098039197,8.906976744186048,6.027027027027027,2.8830409356725144,5.911392405063293,4.887755102040817,5.247191011235955,4.320987654320987,5.066666666666666,0.0,0.0,-0.003508771929824561,-0.17419354838709675,0.0,-0.19230769230769232,-0.8571428571428571,3.2406015037593985,1
